name,price,speed,modules,color,cas_latency
Silicon Power XPOWER Pulse Gaming 64 GB,193.46,"5,5600","2,32",Black / White,40
Kingston ValueRAM 16 GB,49.46,"4,3200","1,16",,22
Crucial CT32G4SFD8266 32 GB,99.29,"4,2666","1,32",Green / Black,19
Patriot Signature Line 8 GB,19.98,"4,2400","1,8",Green / Black,17
Kingston Server Premier 16 GB,89.99,"4,3200","1,16",,22
G.Skill Ripjaws 16 GB,39,"3,1866","2,8",,11
Mushkin Essentials 16 GB,36.36,"4,2400","2,8",Green / Black,17
TEAMGROUP Elite 8 GB,31.78,"4,2666","1,8",Black,19
Kingston ValueRAM 32 GB,125,"4,2666","1,32",,19
Mushkin Redline Lumina White 32 GB,140.99,"5,6400","2,16",White,32
Mushkin Essentials 8 GB,17.18,"3,1066","1,8",Green,7
Corsair Vengeance Pro 8 GB,119.2,"3,2133","2,4",Black / Red,8
Samsung M393B2G70DB0-CK0 16 GB,31.92,"3,1600","1,16",Black / Green,11
Kingston ValueRAM 16 GB,29.99,"3,1600","1,16",Green,11
Mushkin Essentials 16 GB,186.99,"3,1866","1,16",Black / Blue,13
Kingston ValueRAM 8 GB,27.99,"4,2133","1,8",Green / Black,15
Corsair Vengeance Performance 16 GB,62.99,"4,2666","1,16",Black / Yellow,18
Kingston KVR26S19S8/8 8 GB,21.38,"4,2666","1,8",Green / Black,19
Mushkin Proline 16 GB,45.84,"3,1866","1,16",,13
Kingston FURY Impact 32 GB,94.95,"5,4800","1,32",Black,38
V-Color TRA524G60S832Q 96 GB,671.99,"5,6000","4,24",White,32
Kingston ValueRAM 3 GB,25.48,"3,1333","3,1",Green,9
Mushkin 996647 8 GB,22,"3,1333","2,4",Green,9
Crucial CT2KIT51264BF1339 8 GB,32.59,"3,1333","2,4",Green,9
G.Skill F3-10666CL9D-16GBSQ 16 GB,36.4,"3,1333","2,8",Green,9
G.Skill Trident X 16 GB,107.31,"3,2400","4,4",Black / Red,10
Crucial CT16G3R186DM 16 GB,42.99,"3,1866","1,16",Black / Green,13
Kingston KVR13N9S6/2 2 GB,19.98,"3,1333","1,2",Black / Green,9
Samsung M393A1G40DB0-CPB 8 GB,28.42,"4,2133","1,8",Black / Green,15
Kingston KTD-PE421/16G 16 GB,43.99,"4,2133","1,16",Green,15
Kingston KTH-PL421/16G 16 GB,34.97,"4,2133","1,16",Green,15
Kingston KVR16R11D4/16HA 16 GB,34.89,"3,1600","1,16",Green,11
Kingston ValueRAM 64 GB,139.01,"3,1600","4,16",Green,11
Kingston KVR16LR11D4K4/64 64 GB,399,"3,1600","4,16",Blue,11
Kingston KVR16LR11D4/16HA 16 GB,28.99,"3,1600","1,16",Green,11
Kingston KVR1333D3D4R9SK3/24G 24 GB,124.99,"3,1333","3,8",Green,9
Kingston KVR13LR9D4K4/64 64 GB,297.75,"3,1333","4,16",Green,9
Mushkin Proline 16 GB,43.82,"3,1600","1,16",Green,11
Kingston Impact 16 GB,147.06,"4,2133","2,8",Black / Silver,13
G.Skill Ripjaws 8 GB,26.74,"4,2400","1,8",Black,16
Mushkin Essentials 4 GB,31.99,"4,2133","1,4",Black / Green,15
Kingston ValueRAM 8 GB,77.53,"4,2133","1,8",Black / Green,15
Kingston ValueRAM 32 GB,69.92,"4,2133","1,32",Black / Green,15
Kingston KCP421SS8/8 8 GB,27.15,"4,2133","1,8",Black / Green,15
Kingston ValueRAM 16 GB,135.36,"4,2133","2,8",Black / Green,15
Kingston KTD-PE426/32G 32 GB,151.81,"4,2666","1,32",Green / Black,19
Kingston ValueRAM 8 GB,49.99,"4,2400","1,8",Green / Black,17
Kingston ValueRAM 16 GB,52.99,"4,2666","1,16",Green / Black,19
Kingston KCP426SS8/8 8 GB,26.5,"4,2666","1,8",Green / Black,17
Crucial CT2K4G4SFS624A 8 GB,34.95,"4,2400","2,4",Green / Black,17
Crucial CT32G4LFD4266 32 GB,74.09,"4,2666","1,32",Green / Black,19
Crucial CT16G4RFD8293 16 GB,54.97,"4,2933","1,16",Green / Black,21
Kingston KSM26RS8/8MEI 8 GB,34.15,"4,2666","1,8",Green / Black,19
Kingston Server Premier 16 GB,100.99,"4,3200","1,16",,22
Kingston Server Premier 32 GB,173.19,"4,2666","1,32",,19
Kingston Server Premier 8 GB,53.99,"4,2666","1,8",,19
Mushkin Redline 32 GB,128.38,"4,3200","2,16",,22
Mushkin Silverline 8 GB,82.47,"4,2666","2,4",Silver,19
Silicon Power SP016GBSFU213B02 16 GB,44.11,"4,2133","1,16",,15
TEAMGROUP Elite 8 GB,70.32,"4,2400","1,8",Black,16
TEAMGROUP T-Create Classic 16 GB,42.99,"5,5600","1,16",Black,46
TEAMGROUP T-Create Classic 16 GB,56.05,"5,5600","1,16",Black,46
V-Color TRA516G70S834Q 64 GB,743.99,"5,7000","4,16",White,34
V-Color TRA524G56S836Q 96 GB,623.99,"5,5600","4,24",White,36
V-Color TRA524G76S838R3Q 96 GB,1151.99,"5,7600","4,24",White,38
Crucial CT2CP25672AF667 4 GB,23.99,"2,667","2,2",Green,5
Crucial CT2KIT25664AA667 4 GB,48.99,"2,667","2,2",Green,5
Kingston ValueRAM 2 GB,32.39,"2,533","1,2",Green,4
Patriot Sector 5 4 GB,53.73,"3,1600","2,2",Black / Red,9
Patriot Viper II Sector 5 4 GB,59.9,"3,1600","2,2",Black / Red,8
OCZ OCZ2V6672G 2 GB,35.96,"2,667","1,2",Green,5
G.Skill Ripjaws 16 GB,179.95,"3,1600","4,4",Black / Red,9
Patriot Gamer 4 GB,58.31,"3,1600","2,2",Black / Green,9
Patriot Viper II Sector 7 Edition 6 GB,59,"3,1600","3,2",Black / Blue,9
Patriot Viper Xtreme 4 GB,62.82,"3,1600","2,2",Black / Silver,8
Patriot Viper Xtreme 8 GB,92.87,"3,1600","2,4",Black / Silver,8
Patriot Viper Xtreme 12 GB,127.06,"3,1600","3,4",Black / Silver,8
Patriot Viper Xtreme 6 GB,83.13,"3,1600","3,2",Black / Silver,8
G.Skill Ripjaws 4 GB,59.95,"3,1333","2,2",Black / Red,9
Patriot Viper II Sector 5 4 GB,55.49,"3,1333","2,2",Black / Red,7
"Patriot Viper Xtreme Series, Division 2 4 GB",57.69,"3,1866","2,2",Black / Silver,9
"Patriot Viper Xtreme Series, Division 2 8 GB",72.41,"3,1600","2,4",Black / Silver,8
Patriot Extreme Performance Gaming 6 GB,71.7,"3,1333","3,2",Black / Green,9
Patriot Viper Xtreme 8 GB,105,"3,1866","2,4",Black / Silver,9
ADATA AD2S800B2G5-R 2 GB,16.45,"2,800","1,2",Green,5
ADATA AD3S1333B2G9-R 2 GB,35.36,"3,1333","1,2",Green,9
Corsair CMSO4GX3M1A1333C9 4 GB,22.99,"3,1333","1,4",Green,9
Corsair VS1GSDS533D2 1 GB,19.98,"2,533","1,1",Green,4
Crucial CT51264AC667 4 GB,79.48,"2,667","1,4",Green,5
Crucial CT2KIT12864AC800 2 GB,38.99,"2,800","2,1",Green,6
Crucial CT51264AC800 4 GB,64.89,"2,800","1,4",Green,6
Crucial CT25664AC667 2 GB,19.94,"2,667","1,2",Green,5
Crucial CT2KIT25664AC800 4 GB,37.28,"2,800","2,2",Green,6
Crucial CT2KIT25664AC667 4 GB,34.99,"2,667","2,2",Green,5
Crucial CT51264BC1067 4 GB,19.95,"3,1066","1,4",Green,7
Crucial CT25664AC800 2 GB,18.98,"2,800","1,2",Green,6
G.Skill F3-10666CL9D-8GBSQ 8 GB,25.84,"3,1333","2,4",Green,9
G.Skill F3-10600CL9D-8GBSQ 8 GB,99,"3,1333","2,4",Green,9
G.Skill F3-10666CL9S-4GBSQ 4 GB,15.12,"3,1333","1,4",Green,9
GeIL GS34GB1066C7SC 4 GB,15.22,"3,1066","1,4",Green,7
Kingston KVR1333D3S9/4G 4 GB,24.98,"3,1333","1,4",Green,9
Kingston KVR667D2SO/2GR 2 GB,22.4,"2,667","1,2",Green,5
Kingston KVR667D2S5/1G 1 GB,52.44,"2,667","1,1",Green,5
Kingston ValueRAM 2 GB,24.99,"2,667","2,1",Green,5
Kingston KVR667D2S5/2G 2 GB,40.56,"2,667","1,2",Green,5
Kingston ValueRAM 2 GB,40.99,"3,1333","1,2",Green,9
Kingston KVR800D2S5/1G 1 GB,35.08,"2,800","1,1",Green,5
Kingston KVR800D2S6K2/4G 4 GB,64.99,"2,800","2,2",Green,6
Kingston KVR800D2S6/1G 1 GB,18,"2,800","1,1",Green,6
Kingston KVR533D2SO/1GR 1 GB,20,"2,533","1,1",Green,4
Kingston KHX5300S2LLK2/2G 2 GB,44.99,"2,667","2,1",Blue / Silver,4
Patriot Signature 2 GB,20,"3,1333","1,2",Green,9
Mushkin Essentials 4 GB,30.59,"2,667","2,2",Green,5
Patriot PSD34G1066SK 4 GB,37.53,"3,1066","2,2",Green,7
Mushkin Essentials 2 GB,18.79,"2,667","1,2",Green,5
Patriot Signature 4 GB,38.24,"3,1600","1,4",Green,11
Mushkin Essentials 4 GB,25.44,"3,1066","2,2",Green,7
Patriot PSD22G8002S 2 GB,29.72,"2,800","1,2",Green,6
Patriot PSD22G6672S 2 GB,42.49,"2,667","1,2",Blue,5
Samsung MV-2V1G4D/US 2 GB,36.5,"2,800","2,1",Black,6
G.Skill F3-12800CL9S-4GBSQ 4 GB,14.8,"3,1600","1,4",Green,9
Mushkin 991647 4 GB,15.1,"3,1333","1,4",Green,9
Mushkin Essentials 2 GB,17.05,"3,1333","1,2",Green,9
Wintec One 8 GB,74.98,"3,1333","2,4",Black / Silver,9
Wintec One 4 GB,43.36,"3,1600","2,2",Black / Silver,9
G.Skill Ripjaws X 8 GB,39,"3,1600","2,4",Black / Blue,9
Patriot Gamer 2 8 GB,87.38,"3,1333","1,8",Black / Blue,9
Mushkin Essentials 4 GB,17.98,"3,1333","1,4",Green,9
G.Skill F3-12800CL11S-4GBSQ 4 GB,49,"3,1600","1,4",Green,11
Patriot Signature 16 GB,94.76,"3,1333","2,8",Green,9
Crucial CT2KIT25664BF1339 4 GB,34.99,"3,1333","2,2",Green,9
Crucial CT51264BF1339 4 GB,17,"3,1333","1,4",Green,9
G.Skill F3-10666CL9S-8GBSQ 8 GB,21.1,"3,1333","1,8",Green,9
Mushkin Essentials 2 GB,16.48,"3,1600","1,2",Green,11
"Patriot Viper Xtreme Series, Division Vi 8 GB",87.38,"3,2133","2,4",Black / Silver,11
G.Skill F3-1600C10D-16GSQ 16 GB,37.93,"3,1600","2,8",Green,10
Corsair Vengeance 16 GB,181.36,"3,2133","4,4",Black / Red,9
Mushkin Essentials 16 GB,50.68,"3,1600","2,8",Green,11
Corsair Vengeance 16 GB,147.44,"3,1866","4,4",Black / Blue,9
Crucial CT2K4G3S1339M 8 GB,45.1,"3,1333","2,4",Green,9
Kingston KVR13N9S8H/4 4 GB,32.77,"3,1333","1,4",,9
Crucial CT2K4G3S1067M 8 GB,39.99,"3,1066","2,4",Green,7
Crucial CT2K4G3S160BM 8 GB,30.95,"3,1600","2,4",Green,11
Corsair CMV4GX3M1A1600C11 4 GB,21.99,"3,1600","1,4",Green,11
Kingston KVR1333D3S8N9HK3/6G 6 GB,59.99,"3,1333","3,2",Green,9
Corsair CMSO4GX3M1A1600C11 4 GB,22.99,"3,1600","1,4",Green,9
Patriot Signature 8 GB,38.09,"3,1333","1,8",Black,9
Corsair CMV8GX3M1A1600C11 8 GB,37.99,"3,1600","1,8",Green,11
Kingston KTL-TP3CL/4G 4 GB,30,"3,1600","1,4",,11
Kingston KTL-TP3CL/8G 8 GB,34.95,"3,1600","1,8",,11
Kingston KTD-L3CL/4G 4 GB,33.75,"3,1600","1,4",Green,11
Crucial Ballistix Sport 8 GB,59.9,"3,1600","2,4",,9
Crucial Ballistix Sport 4 GB,31.45,"3,1600","1,4",Black / Silver,9
G.Skill F3-1600C11D-16GSL 16 GB,36.72,"3,1600","2,8",Green,11
G.Skill F3-1600C9S-4GSL 4 GB,20,"3,1600","1,4",,9
Crucial Ballistix Sport 4 GB,39.99,"3,1866","1,4",Black / Silver,10
Kingston KVR13S9S8K2/8 8 GB,42,"3,1333","1,8",Green,9
G.Skill Ripjaws 8 GB,25.18,"3,1600","2,4",Black / Red,9
Corsair CMSO16GX3M2C1600C11 16 GB,84.98,"3,1600","2,8",Green,9
Corsair CMSO8GX3M1C1600C11 8 GB,37.99,"3,1600","1,8",Green,9
OCZ OCZ2M8004GK 4 GB,29.05,"2,800","2,2",Green,5
Corsair CMSO4GX3M1C1333C9 4 GB,19.6,"3,1333","1,4",,9
Corsair CMSO4GX3M1C1600C11 4 GB,32.98,"3,1600","1,4",Green,9
Corsair CMSO8GX3M1C1333C9 8 GB,47.98,"3,1333","1,8",Green,9
Corsair CMSO8GX3M2C1600C11 8 GB,29.3,"3,1600","2,4",Green,9
Patriot Viper SODIMM 8 GB,51.41,"3,1600","2,4",Black / Silver,9
G.Skill Ripjaws 8 GB,24.53,"3,1600","2,4",,11
G.Skill Ripjaws 4 GB,15.12,"3,1600","1,4",,11
G.Skill Ripjaws 8 GB,22.55,"3,1866","1,8",,11
G.Skill Aegis 8 GB,37.02,"3,1333","1,8",,9
Transcend TS512MSK64V3N 4 GB,37.71,"3,1333","1,4",,9
Corsair Mac Memory 16 GB,83.99,"3,1333","2,8",Black / Green,9
Corsair Mac Memory 16 GB,77.98,"3,1600","2,8",Black / Green,11
Corsair Mac Memory 4 GB,21.99,"3,1066","1,4",Black / Green,7
Corsair Mac Memory 8 GB,49.98,"3,1333","1,8",Black / Green,9
Corsair Mac Memory 8 GB,39.99,"3,1600","1,8",Black / Green,11
Corsair Mac Memory 8 GB,52.98,"3,1066","2,4",Black / Green,7
Corsair Mac Memory 8 GB,42.99,"3,1333","2,4",Black / Green,9
G.Skill FA-1333C9S-8GSQ 8 GB,67,"3,1333","1,8",Black / Green,9
G.Skill FA-1600C11D-8GSQ 8 GB,64,"3,1600","2,4",Black / Green,11
G.Skill FA-1600C11S-8GSQ 8 GB,46.32,"3,1600","1,8",Black / Green,11
G.Skill FA-8500CL7D-8GBSQ 8 GB,27.38,"3,1066","2,4",Black / Green,7
G.Skill FA-8500CL7S-4GBSQ 4 GB,28.48,"3,1066","1,4",Black / Green,7
HP 647909-B21 8 GB,47.7,"3,1333","1,8",Black / Green,9
Mushkin 971699A 2 GB,23.35,"3,1066","1,2",Black / Green,7
Mushkin 976647A 8 GB,33.46,"3,1333","2,4",Black / Green,9
GeIL Green 8 GB,71.9,"3,1333","2,4",Black / Green,9
Mushkin 976643A 4 GB,31.7,"3,1066","2,2",Black / Blue,7
Patriot Mac 8 GB,74.95,"3,1333","2,4",Black / Blue,9
Patriot Viper 3 Low Profile Black 16 GB,98.97,"3,1866","2,8",Black / Silver,10
Patriot Viper 3 Low Profile Black 8 GB,66.48,"3,1600","2,4",Black / Silver,9
Patriot Viper 3 Low Profile Red 8 GB,67.2,"3,1600","2,4",Black / Red,9
Patriot Viper 3 Red 8 GB,76.76,"3,1866","2,4",Black / Red,9
Patriot Viper 3 Low Profile Black 8 GB,74.06,"3,2133","2,4",Black / Silver,11
Samsung M393B2G70BH0-YH9 16 GB,48.99,"3,1333","1,16",Black / Green,9
Kingston KVR21R15S4/8 8 GB,28.98,"4,2133","1,8",Black / Green,15
Crucial CT16G4VFD4213 16 GB,64.95,"4,2133","1,16",Black / Green,15
Crucial CT8G4VFS4213 8 GB,28.99,"4,2133","1,8",Black / Green,15
Crucial CT8G4RFS4213 8 GB,34.99,"4,2133","1,8",Black / Green,15
Patriot Extreme Performance 32 GB,167.46,"4,2133","4,8",Black / White,15
Mushkin Proline 8 GB,41.8,"3,1333","1,8",Black / Green,9
Mushkin 992082 32 GB,91.87,"3,1333","1,32",Silver,9
Kingston KVR16R11D4/16HB 16 GB,107.67,"3,1600","1,16",Black / Green,11
Kingston KVR16R11S4/8HB 8 GB,144.38,"3,1600","1,8",Black / Green,11
Patriot Viper 4 16 GB,98.78,"4,2666","4,4",Black / Red,15
Patriot Viper 4 32 GB,168.13,"4,2666","4,8",Black / Red,15
ADATA ADDS1600W4G11-S 4 GB,21.82,"3,1600","1,4",Black / Green,11
Kingston KTH-PL421/8G 8 GB,24.52,"4,2133","1,8",Green,15
Kingston KTL-TS421/8G 8 GB,28.99,"4,2133","1,8",Green,15
Crucial CT16G3ERSLD41339 16 GB,28.99,"3,1333","1,16",Green,9
Crucial CT3KIT51272BD160B 12 GB,130.22,"3,1600","3,4",Green,11
Crucial CT8G3ERSLD41339 8 GB,23.24,"3,1333","1,8",Green,9
Crucial CT8G3ERSLD8160B 8 GB,54.99,"3,1600","1,8",Green,11
Crucial CT8G3ERSLQ81067 8 GB,48.99,"3,1066","1,8",Green,7
Crucial CT8G3ERSLS4160B 8 GB,24.99,"3,1600","1,8",Green,11
Kingston KTH-PL316S8/4G 4 GB,23.99,"3,1600","1,4",Green,11
Kingston KVR16R11S8/4EF 4 GB,64.66,"3,1600","1,4",Green,11
Kingston KVR16R11S8/4I 4 GB,28.99,"3,1600","1,4",Green,11
Kingston KVR16R11S8/4KF 4 GB,20.95,"3,1600","1,4",Green,11
Kingston KVR18R13D4/16 16 GB,91.93,"3,1866","1,16",Blue,13
Kingston KVR16R11D4K4/32 32 GB,149,"3,1600","4,8",Green,11
Kingston KVR16R11D8/4HC 4 GB,29.95,"3,1600","1,4",Green,11
Kingston KVR16R11D8/8I 8 GB,76.94,"3,1600","1,8",Green,11
Kingston KVR16R11D8L/8 8 GB,59.99,"3,1600","1,8",Green,11
Kingston KVR16R11S8/4 4 GB,19.5,"3,1600","1,4",Green,11
Kingston KVR16R11D8/8KF 8 GB,57.98,"3,1600","1,8",Green,11
Kingston KVR16R11D8K4/32I 32 GB,230.64,"3,1600","4,8",Green,11
Kingston KVR16R11S4/8I 8 GB,42.74,"3,1600","1,8",Green,11
Kingston KVR16R11S4/8 8 GB,47.8,"3,1600","1,8",Green,11
Kingston KVR16R11D4/8HC 8 GB,29.44,"3,1600","1,8",Green,11
Kingston KVR16R11D4/8 8 GB,18.97,"3,1600","1,8",Green,11
Kingston KVR16LSE11/8 8 GB,47,"3,1600","1,8",Green,11
Kingston KVR16LR11S8/4 4 GB,56.38,"3,1600","1,4",Green,11
Kingston KVR16LR11D8K4/32I 32 GB,199.99,"3,1600","4,8",Green,11
Kingston KVR16LR11D4/16 16 GB,22.55,"3,1600","1,16",Green,11
Kingston KVR16LE11S8/4KF 4 GB,32.58,"3,1600","1,4",Green,11
Kingston KVR16LE11S8/4 4 GB,45.43,"3,1600","1,4",Green,11
Kingston KVR16LE11L/8 8 GB,58.88,"3,1600","1,8",Green,11
Kingston KTM-SX316S/8G 8 GB,54.37,"3,1600","1,8",Green,11
Kingston KVR1066D3S8E7S/2G 2 GB,19.98,"3,1066","1,2",Green,7
Kingston KVR1333D3D4R9S/4GED 4 GB,29.08,"3,1333","1,4",Green,9
Kingston KVR1333D3D4R9S/8G 8 GB,39.9,"3,1333","1,8",Green,9
Kingston KVR1333D3D4R9SK2/16G 16 GB,74.5,"3,1333","2,8",Green,9
Kingston KVR1333D3E9S/8G 8 GB,39.07,"3,1333","1,8",Green,9
Kingston KVR1333D3E9SK2/8G 8 GB,29.37,"3,1333","2,4",Green,9
Kingston KVR1333D3E9SK3/24G 24 GB,104.99,"3,1333","3,8",Green,9
Kingston KVR1333D3Q8R9S/8G 8 GB,28.95,"3,1333","1,8",Green,9
Kingston KVR1333D3S8R9S/2G 2 GB,11.99,"3,1333","1,2",Green,9
Kingston KVR13E9/2I 2 GB,43.61,"3,1333","1,2",Green,9
Kingston KVR13E9/4I 4 GB,28.99,"3,1333","1,4",Green,9
Kingston KVR13E9/8I 8 GB,60.97,"3,1333","1,8",Green,9
Kingston KVR13LE9S8/4EF 4 GB,28.99,"3,1333","1,4",Green,9
Kingston KVR13LR9D4/16 16 GB,39.99,"3,1333","1,16",Green,9
Kingston KVR13LR9D4/16HA 16 GB,48.99,"3,1333","1,16",Green,9
Kingston KVR13LR9D4/16I 16 GB,43.83,"3,1333","1,16",Green,9
Kingston KVR13LR9S4/8 8 GB,24.99,"3,1333","1,8",Green,9
Kingston KVR13LR9S4/8HA 8 GB,28.99,"3,1333","1,8",Green,9
Kingston KVR13LSE9/8 8 GB,120,"3,1333","1,8",Green,9
Kingston KVR13R9D4/16 16 GB,32.93,"3,1333","1,16",Green,9
Kingston KVR13R9D4/16I 16 GB,44.99,"3,1333","1,16",Green,9
Kingston KVR13R9D4/8I 8 GB,44.6,"3,1333","1,8",Green,9
Kingston KVR13R9D4K3/48 48 GB,98.99,"3,1333","3,16",Green,9
Kingston KVR13R9D4K3/48I 48 GB,98.99,"3,1333","3,16",Green,9
Kingston KVR13R9D8/8 8 GB,59.81,"3,1333","1,8",Green,9
Kingston KVR13R9S4/4I 4 GB,15.33,"3,1333","1,4",Green,9
Kingston KVR16E11/4 4 GB,29.93,"3,1600","1,4",Green,11
Kingston KVR16E11/8I 8 GB,45,"3,1600","1,8",Green,11
Mushkin Proline 8 GB,29.78,"3,1333","1,8",Silver,9
Mushkin Proline 16 GB,73.67,"3,1333","1,16",Green,9
Mushkin Proline 16 GB,47.23,"3,1333","1,16",Blue,9
Mushkin Proline 8 GB,47.99,"3,1866","1,8",Green,13
Crucial CT102472BD1339 8 GB,34.99,"3,1333","1,8",Green,9
Crucial CT8G4RFD8213 8 GB,26.99,"4,2133","1,8",Black / Green,15
Mushkin Essentials 8 GB,17.36,"3,1600","1,8",Black / Green,11
Kingston KVR16LR11S8/4HB 4 GB,51.88,"3,1600","1,4",Black / Green,11
Kingston KVR16R11S8/4HB 4 GB,19.98,"3,1600","1,4",Black / Green,11
PNY Anarchy 8 GB,107.27,"3,2800","2,4",Black / Red,12
Mushkin Essentials 4 GB,23.99,"4,2133","1,4",Black / Green,15
PNY Anarchy 4 GB,29.99,"4,2133","1,4",Black / Red,15
Kingston KVR16R11D8K3/24I 24 GB,171.48,"3,1600","3,8",Black / Green,11
G.Skill Ripjaws 8 GB,38.27,"4,2133","1,8",Black / Blue,15
G.Skill Ripjaws 4 GB,17.24,"4,2400","1,4",Black,16
G.Skill Ripjaws 16 GB,78,"4,2666","1,16",Black,18
Crucial CT2KIT25664BA160BJ 4 GB,34.99,"3,1600","2,2",Black / Green,11
Kingston ValueRAM 16 GB,58.95,"4,2133","1,16",Black / Green,15
Kingston ValueRAM 16 GB,48.99,"4,2133","1,16",Black / Green,15
Kingston ValueRAM 8 GB,34.76,"4,2133","1,8",Black / Green,15
Kingston KVR21R15S4/8I 8 GB,39.99,"4,2133","1,8",Black / Green,15
G.Skill Trident Z 64 GB,478,"4,3200","8,8",Silver / White,14
G.Skill FORTIS 32 GB,115,"4,2400","4,8",Black / Red,16
Kingston Impact 32 GB,199.99,"4,2400","4,8",Black,15
Kingston ValueRAM 16 GB,74.93,"4,2133","1,16",Black / Green,15
Mushkin Essentials 8 GB,29.99,"4,2133","2,4",Green,15
Kingston KCP316SD8/8 8 GB,19,"3,1600","1,8",Black / Green,11
G.Skill Ripjaws 16 GB,154.07,"4,3000","2,8",Black / Blue,16
Kingston KVR24R17S8/8MA 8 GB,76,"4,2400","1,8",Green,17
G.Skill Sniper X 32 GB,177.52,"4,3200","4,8",Black / Camo,16
Crucial CT8G4RFS424A 8 GB,28.99,"4,2400","1,8",Green / Black,17
Kingston KSM24RS4/16HAI 16 GB,68.98,"4,2400","1,16",Green / Black,17
Mushkin Essentials 32 GB,125.33,"4,2400","2,16",Green / Black,17
Patriot Signature Line 16 GB,50.3,"4,2133","1,16",Green / Black,15
V7 V7192008GBS 8 GB,34.93,"4,2400","1,8",Green / Black,17
Kingston ValueRAM 8 GB,40.47,"4,2400","1,8",Green / Black,17
Crucial CT102464BF186D 8 GB,26.49,"3,1866","1,8",Green / Black,13
Crucial CT25664BD160BJ 2 GB,19.98,"3,1600","1,2",Green / Black,11
Crucial CT2K8G3ERSLS4160B 16 GB,188.73,"3,1600","2,8",Green / Black,11
Crucial CT8G3ERSDD8186D 8 GB,38.99,"3,1866","1,8",Green / Black,13
Patriot Signature Line 4 GB,48.44,"3,1600","1,4",Green / Black,11
Crucial CT102472BF160B 8 GB,44.99,"3,1600","1,8",Green / Black,11
Crucial CT16G4WFD824A 16 GB,72.98,"4,2400","1,16",Green,17
Kingston KTH-PL426/16G 16 GB,103.5,"4,2666","1,16",Green / Black,19
Kingston KTH-PL426S8/8G 8 GB,54.99,"4,2666","1,8",Green / Black,19
Kingston KCS-UC426/16G 16 GB,83.99,"4,2666","1,16",Green / Black,19
Crucial CT8G4RFS824A 8 GB,28.99,"4,2400","1,8",Green / Black,17
G.Skill Sniper X 32 GB,198,"4,3600","4,8",Silver / Camo,19
Crucial CT4G4RFS8266 4 GB,25.4,"4,2666","1,4",Green / Black,19
Corsair CMSX4GX4M1A2400C16 4 GB,21.45,"4,2400","1,4",Black,16
Kingston ValueRAM 16 GB,47.4,"4,2400","1,16",Green / Black,17
Kingston KCP424SS8/8 8 GB,27,"4,2400","1,8",Green / Black,17
Mushkin Essentials 32 GB,104,"4,2666","1,32",Green / Black,19
Mushkin Redline 16 GB,137.56,"4,3466","2,8",Red / Silver,18
Kingston KCP426SS6/4 4 GB,35.49,"4,2666","1,4",Green / Black,17
Thermaltake TOUGHRAM 16 GB,134.56,"4,4000","2,8",Black / Silver,19
Thermaltake TOUGHRAM 16 GB,134.56,"4,4000","2,8",White / Silver,19
PNY Performance 8 GB,37.98,"4,2666","1,8",Black,19
Kingston KSM26RS8/16MEI 16 GB,238,"4,2666","1,16",,19
Kingston Server Premier 16 GB,91.31,"4,2666","1,16",,19
Kingston Server Premier 16 GB,87.79,"4,2666","1,16",,19
Kingston Server Premier 32 GB,139.99,"4,2666","1,32",,19
Kingston Server Premier 32 GB,211.85,"4,2666","1,32",,19
Kingston Server Premier 32 GB,128.99,"4,2666","1,32",,19
Kingston Server Premier 32 GB,119.99,"4,2666","1,32",,19
Kingston Server Premier 16 GB,88.39,"4,2666","1,16",,19
Kingston Server Premier 16 GB,118.88,"4,2666","1,16",,19
Kingston Server Premier 16 GB,89.99,"4,2666","1,16",,19
Kingston Server Premier 16 GB,74.98,"4,2666","1,16",,19
Kingston Server Premier 16 GB,256,"4,2666","1,16",,19
Kingston Server Premier 8 GB,57.29,"4,2666","1,8",,19
Kingston Server Premier 32 GB,189.99,"4,2933","1,32",,21
Kingston Server Premier 16 GB,89.12,"4,3200","1,16",,22
Kingston Server Premier 16 GB,118.9,"4,3200","1,16",,22
Kingston Server Premier 16 GB,105.99,"4,3200","1,16",,22
Kingston Server Premier 16 GB,100.99,"4,3200","1,16",,22
Kingston Server Premier 32 GB,214.05,"4,3200","1,32",,22
Kingston Server Premier 32 GB,114.98,"4,3200","1,32",,22
Kingston Server Premier 32 GB,149.77,"4,3200","1,32",,22
Kingston ValueRAM 32 GB,92.94,"5,4800","1,32",,40
Kingston ValueRAM 64 GB,239.81,"5,4800","2,32",,40
Kingston ValueRAM 16 GB,54.27,"4,2666","1,16",,19
Kingston ValueRAM 8 GB,39,"4,2666","1,8",,19
Mushkin Redline 32 GB,179.99,"4,2800","2,16",Black,17
Mushkin Redline 32 GB,90.99,"4,2666","2,16",,19
Mushkin Redline 32 GB,270.52,"4,3200","2,16",Red,16
Mushkin Redline 32 GB,232.32,"4,2800","2,16",Red,17
Mushkin Redline 16 GB,64.66,"4,2666","2,8",Red,16
Mushkin Silverline 4 GB,32.47,"4,2133","1,4",Silver,15
Mushkin Silverline 8 GB,75.73,"4,2133","2,4",Silver,15
Mushkin Silverline 8 GB,41.74,"4,2400","1,8",Silver,17
Mushkin Proline 8 GB,44.09,"4,2133","1,8",,15
G.Skill F4-3200C16Q-64GTZSK 64 GB,329,"4,3200","4,16",Gray / Black,16
